Year,Month,Region,County,Beneficiaries, Benefit Amounts (Dollars) 
2001,11,North Country,Lewis,600,380000
2001,11,Finger Lakes,Livingston,1000,720000
2001,11,Central New York,Madison,1000,710000
2001,11,Finger Lakes,Monroe,9700,8510000
2001,11,Mohawk Valley,Montgomery,800,530000
2001,11,Long Island,Nassau,13900,14950000
2001,11,New York City,New York,30300,32210000
2001,11,Western New York,Niagara,4100,3080000
2001,11,Mohawk Valley,Oneida,2900,2020000
2001,11,Central New York,Onondaga,5900,5130000
2001,11,Finger Lakes,Ontario,1400,1170000
2001,11,Hudson Valley,Orange,2900,2580000
2001,11,Finger Lakes,Orleans,700,490000
2001,11,Central New York,Oswego,2300,1790000
2001,11,Mohawk Valley,Otsego,800,450000
2001,11,Out-of-State Resident,Out-of-State,25900,30750000
2001,11,Hudson Valley,Putnam,700,840000
2001,11,New York City,Queens,30300,29620000
2001,11,Capital,Rensselaer,1800,1480000
2001,11,New York City,Richmond,5000,5170000
2001,11,Hudson Valley,Rockland,2200,2180000
2001,11,Capital,Saratoga,2100,1810000
2001,11,Capital,Schenectady,1200,970000
2001,11,Mohawk Valley,Schoharie,400,220000
2001,11,Southern Tier,Schuyler,500,360000
2001,11,Finger Lakes,Seneca,400,310000
2001,11,Southern Tier,Steuben,2500,1790000
2001,11,North Country,St. Lawrence,1600,1190000
2001,11,Long Island,Suffolk,15800,15780000
2001,11,Hudson Valley,Sullivan,800,590000
2001,11,Southern Tier,Tioga,1100,710000
2001,11,Southern Tier,Tompkins,700,590000
2001,11,Hudson Valley,Ulster,1700,1400000
2001,11,Unknown Geography,Unknown,1800,1840000
2001,11,Capital,Warren,1200,990000
2001,11,Capital,Washington,800,690000
2001,11,Finger Lakes,Wayne,1800,1390000
2001,11,Hudson Valley,Westchester,8700,9290000
2001,11,Finger Lakes,Wyoming,800,510000
2001,11,Finger Lakes,Yates,300,230000
2001,10,Capital,Albany,2000,1900000
2001,10,Western New York,Allegany,400,300000
2001,10,New York City,Bronx,18600,18390000
2001,10,Southern Tier,Broome,3100,2470000
2001,10,Western New York,Cattaraugus,1400,1030000
2001,10,Central New York,Cayuga,1100,780000
2001,10,Western New York,Chautauqua,2500,1740000
2001,10,Southern Tier,Chemung,1600,1320000
2001,10,Southern Tier,Chenango,700,610000
2001,10,North Country,Clinton,700,560000
2001,10,Capital,Columbia,400,350000
2001,10,Central New York,Cortland,600,550000
2001,10,Southern Tier,Delaware,400,280000
2001,10,Hudson Valley,Dutchess,2100,2270000
2001,10,Western New York,Erie,12400,10950000
2001,10,North Country,Essex,400,290000
2001,10,North Country,Franklin,500,430000
2001,10,Mohawk Valley,Fulton,600,390000
2001,10,Finger Lakes,Genesee,800,740000
2001,10,Capital,Greene,500,410000
2001,10,North Country,Hamilton,100,30000
2001,10,Mohawk Valley,Herkimer,600,480000
2001,10,North Country,Jefferson,1700,1190000
2001,10,New York City,Kings,36900,37800000
2001,10,North Country,Lewis,500,280000
2001,10,Finger Lakes,Livingston,800,670000
2001,10,Central New York,Madison,800,660000
2001,10,Finger Lakes,Monroe,9000,9090000
2001,10,Mohawk Valley,Montgomery,500,430000
2001,10,Long Island,Nassau,13600,16320000
2001,10,New York City,New York,30000,35630000
2001,10,Western New York,Niagara,3600,3140000
2001,10,Mohawk Valley,Oneida,2600,2020000
2001,10,Central New York,Onondaga,5600,5290000
2001,10,Finger Lakes,Ontario,1200,1120000
2001,10,Hudson Valley,Orange,2600,2800000
2001,10,Finger Lakes,Orleans,500,480000
2001,10,Central New York,Oswego,2000,1750000
2001,10,Mohawk Valley,Otsego,400,350000
2001,10,Out-of-State Resident,Out-of-State,25000,33410000
2001,10,Hudson Valley,Putnam,700,940000
2001,10,New York City,Queens,30000,31750000
2001,10,Capital,Rensselaer,1600,1450000
2001,10,New York City,Richmond,5000,5890000
2001,10,Hudson Valley,Rockland,2000,2450000
2001,10,Capital,Saratoga,1700,1810000
2001,10,Capital,Schenectady,1000,950000
2001,10,Mohawk Valley,Schoharie,200,150000
2001,10,Southern Tier,Schuyler,300,320000
2001,10,Finger Lakes,Seneca,300,250000
2001,10,Southern Tier,Steuben,1800,1680000
2001,10,North Country,St. Lawrence,1300,1080000
2001,10,Long Island,Suffolk,14900,16810000
2001,10,Hudson Valley,Sullivan,700,600000
2001,10,Southern Tier,Tioga,1000,720000
2001,10,Southern Tier,Tompkins,600,580000
2001,10,Hudson Valley,Ulster,1600,1510000
2001,10,Unknown Geography,Unknown,1600,1830000
2001,10,Capital,Warren,800,910000
2001,10,Capital,Washington,700,730000
2001,10,Finger Lakes,Wayne,1400,1270000
2001,10,Hudson Valley,Westchester,8500,10430000
2001,10,Finger Lakes,Wyoming,600,420000
2001,10,Finger Lakes,Yates,200,190000
2001,9,Capital,Albany,1900,1460000
2001,9,Western New York,Allegany,300,220000
2001,9,New York City,Bronx,16500,13260000
2001,9,Southern Tier,Broome,2800,1870000
2001,9,Western New York,Cattaraugus,1200,750000
2001,9,Central New York,Cayuga,800,560000
2001,9,Western New York,Chautauqua,2200,1260000
2001,9,Southern Tier,Chemung,1300,960000
2001,9,Southern Tier,Chenango,600,430000
2001,9,North Country,Clinton,600,370000
2001,9,Capital,Columbia,300,260000
2001,9,Central New York,Cortland,500,350000
2001,9,Southern Tier,Delaware,300,200000
2001,9,Hudson Valley,Dutchess,2100,1790000
2001,9,Western New York,Erie,12000,8390000
2001,9,North Country,Essex,300,180000
2001,9,North Country,Franklin,500,300000
2001,9,Mohawk Valley,Fulton,400,290000
2001,9,Finger Lakes,Genesee,800,530000
2001,9,Capital,Greene,400,270000
2001,9,North Country,Hamilton,0,10000
2001,9,Mohawk Valley,Herkimer,500,350000
2001,9,North Country,Jefferson,1300,930000
2001,9,New York City,Kings,33300,27710000
2001,9,North Country,Lewis,300,200000
2001,9,Finger Lakes,Livingston,600,460000
2001,9,Central New York,Madison,700,520000
2001,9,Finger Lakes,Monroe,8700,7030000
2001,9,Mohawk Valley,Montgomery,500,320000
2001,9,Long Island,Nassau,12600,12240000
2001,9,New York City,New York,25400,25880000
2001,9,Western New York,Niagara,3600,2500000
2001,9,Mohawk Valley,Oneida,2200,1680000
2001,9,Central New York,Onondaga,4800,3920000
2001,9,Finger Lakes,Ontario,1000,800000
2001,9,Hudson Valley,Orange,2600,2020000
2001,9,Finger Lakes,Orleans,600,380000
2001,9,Central New York,Oswego,2000,1450000
2001,9,Mohawk Valley,Otsego,400,240000
2001,9,Out-of-State Resident,Out-of-State,21400,24300000
2001,9,Hudson Valley,Putnam,800,730000
2001,9,New York City,Queens,24900,22210000
2001,9,Capital,Rensselaer,1400,1080000
2001,9,New York City,Richmond,5200,4630000
2001,9,Hudson Valley,Rockland,2200,2050000
2001,9,Capital,Saratoga,1500,1370000
2001,9,Capital,Schenectady,1000,780000
2001,9,Mohawk Valley,Schoharie,200,120000
2001,9,Southern Tier,Schuyler,300,220000
2001,9,Finger Lakes,Seneca,300,200000
2001,9,Southern Tier,Steuben,1400,1080000
2001,9,North Country,St. Lawrence,1300,850000
2001,9,Long Island,Suffolk,15900,13460000
2001,9,Hudson Valley,Sullivan,600,460000
2001,9,Southern Tier,Tioga,900,530000
2001,9,Southern Tier,Tompkins,500,400000
2001,9,Hudson Valley,Ulster,1700,1210000
2001,9,Unknown Geography,Unknown,1200,1240000
2001,9,Capital,Warren,700,660000
2001,9,Capital,Washington,700,630000
2001,9,Finger Lakes,Wayne,1300,970000
2001,9,Hudson Valley,Westchester,8500,8120000
2001,9,Finger Lakes,Wyoming,500,290000
2001,9,Finger Lakes,Yates,200,130000
2001,8,Capital,Albany,2000,1650000
2001,8,Western New York,Allegany,400,260000
2001,8,New York City,Bronx,15500,13710000
2001,8,Southern Tier,Broome,2700,1900000
2001,8,Western New York,Cattaraugus,1400,830000
2001,8,Central New York,Cayuga,900,650000
2001,8,Western New York,Chautauqua,2600,1440000
2001,8,Southern Tier,Chemung,1200,940000
2001,8,Southern Tier,Chenango,600,450000
2001,8,North Country,Clinton,600,440000
2001,8,Capital,Columbia,300,300000
2001,8,Central New York,Cortland,800,540000
2001,8,Southern Tier,Delaware,300,240000
2001,8,Hudson Valley,Dutchess,2200,2020000
2001,8,Western New York,Erie,12400,9610000
2001,8,North Country,Essex,300,180000
2001,8,North Country,Franklin,500,360000
2001,8,Mohawk Valley,Fulton,500,350000
2001,8,Finger Lakes,Genesee,700,520000
2001,8,Capital,Greene,400,310000
2001,8,North Country,Hamilton,0,10000
2001,8,Mohawk Valley,Herkimer,500,380000
2001,8,North Country,Jefferson,1400,1090000
2001,8,New York City,Kings,30900,29500000
2001,8,North Country,Lewis,400,280000
2001,8,Finger Lakes,Livingston,700,520000
2001,8,Central New York,Madison,800,620000
2001,8,Finger Lakes,Monroe,9000,7520000
2001,8,Mohawk Valley,Montgomery,600,390000
2001,8,Long Island,Nassau,12300,13330000
2001,8,New York City,New York,24300,27250000
2001,8,Western New York,Niagara,3700,2880000
2001,8,Mohawk Valley,Oneida,2400,1890000
2001,8,Central New York,Onondaga,5100,4220000
2001,8,Finger Lakes,Ontario,1000,770000
2001,8,Hudson Valley,Orange,2700,2320000
2001,8,Finger Lakes,Orleans,600,370000
2001,8,Central New York,Oswego,2000,1510000
2001,8,Mohawk Valley,Otsego,400,300000
2001,8,Out-of-State Resident,Out-of-State,20500,25080000
2001,8,Hudson Valley,Putnam,700,780000
2001,8,New York City,Queens,23100,23080000
2001,8,Capital,Rensselaer,1500,1220000
2001,8,New York City,Richmond,5000,5190000
2001,8,Hudson Valley,Rockland,2200,2200000
2001,8,Capital,Saratoga,1500,1320000
2001,8,Capital,Schenectady,1000,860000
2001,8,Mohawk Valley,Schoharie,200,160000
2001,8,Southern Tier,Schuyler,300,220000
2001,8,Finger Lakes,Seneca,400,230000
2001,8,Southern Tier,Steuben,1300,1040000
2001,8,North Country,St. Lawrence,1500,1030000
2001,8,Long Island,Suffolk,15600,15650000
2001,8,Hudson Valley,Sullivan,500,470000
2001,8,Southern Tier,Tioga,600,470000
2001,8,Southern Tier,Tompkins,500,430000
2001,8,Hudson Valley,Ulster,1700,1360000
2001,8,Unknown Geography,Unknown,1200,1320000
2001,8,Capital,Warren,600,480000
2001,8,Capital,Washington,800,560000
2001,8,Finger Lakes,Wayne,1400,1030000
2001,8,Hudson Valley,Westchester,8100,8470000
2001,8,Finger Lakes,Wyoming,500,320000
2001,8,Finger Lakes,Yates,200,110000
2001,7,Capital,Albany,2000,1940000
2001,7,Western New York,Allegany,500,340000
2001,7,New York City,Bronx,15200,14550000
2001,7,Southern Tier,Broome,2600,2060000
2001,7,Western New York,Cattaraugus,1500,1070000
2001,7,Central New York,Cayuga,1000,730000
2001,7,Western New York,Chautauqua,2900,1800000
2001,7,Southern Tier,Chemung,1200,1040000
2001,7,Southern Tier,Chenango,600,510000
2001,7,North Country,Clinton,800,570000
2001,7,Capital,Columbia,400,360000
2001,7,Central New York,Cortland,600,420000
2001,7,Southern Tier,Delaware,300,290000
2001,7,Hudson Valley,Dutchess,2200,2220000
2001,7,Western New York,Erie,13600,11550000
2001,7,North Country,Essex,300,220000
2001,7,North Country,Franklin,600,500000
2001,7,Mohawk Valley,Fulton,600,400000
2001,7,Finger Lakes,Genesee,800,630000
2001,7,Capital,Greene,500,370000
2001,7,North Country,Hamilton,0,10000
2001,7,Mohawk Valley,Herkimer,600,490000
2001,7,North Country,Jefferson,1400,1350000
2001,7,New York City,Kings,30200,30180000
2001,7,North Country,Lewis,500,490000
2001,7,Finger Lakes,Livingston,800,660000
2001,7,Central New York,Madison,900,730000
2001,7,Finger Lakes,Monroe,8900,8340000
2001,7,Mohawk Valley,Montgomery,700,490000
2001,7,Long Island,Nassau,12200,13690000
2001,7,New York City,New York,23800,27930000
2001,7,Western New York,Niagara,4200,3590000
2001,7,Mohawk Valley,Oneida,2700,2400000
2001,7,Central New York,Onondaga,5400,4750000
2001,7,Finger Lakes,Ontario,1000,870000
2001,7,Hudson Valley,Orange,2600,2610000
2001,7,Finger Lakes,Orleans,600,450000
2001,7,Central New York,Oswego,2200,1910000
2001,7,Mohawk Valley,Otsego,500,370000
2001,7,Out-of-State Resident,Out-of-State,20200,26540000
2001,7,Hudson Valley,Putnam,800,910000
2001,7,New York City,Queens,23100,24360000
2001,7,Capital,Rensselaer,1600,1420000
2001,7,New York City,Richmond,4800,5430000
2001,7,Hudson Valley,Rockland,2200,2380000
2001,7,Capital,Saratoga,1500,1430000
2001,7,Capital,Schenectady,1100,990000
2001,7,Mohawk Valley,Schoharie,300,200000
2001,7,Southern Tier,Schuyler,300,270000
2001,7,Finger Lakes,Seneca,500,260000
2001,7,Southern Tier,Steuben,1500,1260000
2001,7,North Country,St. Lawrence,1500,1340000
2001,7,Long Island,Suffolk,15400,16170000
2001,7,Hudson Valley,Sullivan,600,580000
2001,7,Southern Tier,Tioga,800,670000
2001,7,Southern Tier,Tompkins,500,430000
2001,7,Hudson Valley,Ulster,1900,1470000
2001,7,Unknown Geography,Unknown,1300,1500000
2001,7,Capital,Warren,500,390000
2001,7,Capital,Washington,500,430000
2001,7,Finger Lakes,Wayne,1400,1160000
2001,7,Hudson Valley,Westchester,8200,9280000
2001,7,Finger Lakes,Wyoming,600,420000
2001,7,Finger Lakes,Yates,200,140000
2001,6,Capital,Albany,1900,1590000
2001,6,Western New York,Allegany,400,310000
2001,6,New York City,Bronx,13300,11250000
2001,6,Southern Tier,Broome,2100,1460000
2001,6,Western New York,Cattaraugus,1300,830000
2001,6,Central New York,Cayuga,900,600000
2001,6,Western New York,Chautauqua,2400,1180000
2001,6,Southern Tier,Chemung,1000,740000
2001,6,Southern Tier,Chenango,500,390000
2001,6,North Country,Clinton,800,550000
2001,6,Capital,Columbia,300,280000
2001,6,Central New York,Cortland,400,330000
2001,6,Southern Tier,Delaware,300,230000
2001,6,Hudson Valley,Dutchess,1900,1650000
2001,6,Western New York,Erie,11100,8730000
2001,6,North Country,Essex,300,210000
2001,6,North Country,Franklin,700,490000
2001,6,Mohawk Valley,Fulton,500,320000
2001,6,Finger Lakes,Genesee,700,500000
2001,6,Capital,Greene,400,300000
2001,6,North Country,Hamilton,0,10000
2001,6,Mohawk Valley,Herkimer,700,430000
2001,6,North Country,Jefferson,1500,1210000
2001,6,New York City,Kings,26000,23520000
2001,6,North Country,Lewis,500,470000
2001,6,Finger Lakes,Livingston,700,520000
2001,6,Central New York,Madison,900,620000
2001,6,Finger Lakes,Monroe,7300,6340000
2001,6,Mohawk Valley,Montgomery,700,440000
2001,6,Long Island,Nassau,10000,10220000
2001,6,New York City,New York,21400,22440000
2001,6,Western New York,Niagara,3500,2790000
2001,6,Mohawk Valley,Oneida,2600,2080000
2001,6,Central New York,Onondaga,4700,3660000
2001,6,Finger Lakes,Ontario,1000,740000
2001,6,Hudson Valley,Orange,2200,2040000
2001,6,Finger Lakes,Orleans,500,330000
2001,6,Central New York,Oswego,2000,1620000
2001,6,Mohawk Valley,Otsego,500,320000
2001,6,Out-of-State Resident,Out-of-State,17900,20650000
2001,6,Hudson Valley,Putnam,600,650000
2001,6,New York City,Queens,20200,19120000
2001,6,Capital,Rensselaer,1300,1040000
2001,6,New York City,Richmond,3700,3800000
2001,6,Hudson Valley,Rockland,1600,1670000
2001,6,Capital,Saratoga,1400,1220000
2001,6,Capital,Schenectady,900,800000
2001,6,Mohawk Valley,Schoharie,200,160000
2001,6,Southern Tier,Schuyler,200,170000
2001,6,Finger Lakes,Seneca,400,220000
2001,6,Southern Tier,Steuben,1200,930000
2001,6,North Country,St. Lawrence,1600,1300000
2001,6,Long Island,Suffolk,11500,11480000
2001,6,Hudson Valley,Sullivan,600,500000
2001,6,Southern Tier,Tioga,700,450000
2001,6,Southern Tier,Tompkins,500,360000
2001,6,Hudson Valley,Ulster,1500,1140000
2001,6,Unknown Geography,Unknown,1400,1340000
2001,6,Capital,Warren,500,340000
2001,6,Capital,Washington,500,320000
2001,6,Finger Lakes,Wayne,1100,810000
2001,6,Hudson Valley,Westchester,6900,7000000
2001,6,Finger Lakes,Wyoming,500,320000
2001,6,Finger Lakes,Yates,200,120000
2001,5,Capital,Albany,1900,1780000
2001,5,Western New York,Allegany,600,410000
2001,5,New York City,Bronx,13400,12070000
2001,5,Southern Tier,Broome,2000,1490000
2001,5,Western New York,Cattaraugus,1400,980000
2001,5,Central New York,Cayuga,900,690000
2001,5,Western New York,Chautauqua,2600,1400000
2001,5,Southern Tier,Chemung,1000,800000
2001,5,Southern Tier,Chenango,600,480000
2001,5,North Country,Clinton,900,650000
2001,5,Capital,Columbia,400,310000
2001,5,Central New York,Cortland,500,360000
2001,5,Southern Tier,Delaware,400,290000
2001,5,Hudson Valley,Dutchess,1600,1550000
2001,5,Western New York,Erie,12700,10330000
2001,5,North Country,Essex,500,330000
2001,5,North Country,Franklin,800,650000
2001,5,Mohawk Valley,Fulton,600,400000
2001,5,Finger Lakes,Genesee,700,590000
2001,5,Capital,Greene,500,390000
2001,5,North Country,Hamilton,100,50000
2001,5,Mohawk Valley,Herkimer,900,610000
2001,5,North Country,Jefferson,1700,1390000
2001,5,New York City,Kings,26100,24420000
2001,5,North Country,Lewis,700,640000
2001,5,Finger Lakes,Livingston,800,590000
2001,5,Central New York,Madison,900,760000
2001,5,Finger Lakes,Monroe,7400,6920000
2001,5,Mohawk Valley,Montgomery,700,500000
2001,5,Long Island,Nassau,10000,10970000
2001,5,New York City,New York,20400,22680000
2001,5,Western New York,Niagara,3900,3300000
2001,5,Mohawk Valley,Oneida,2900,2420000
2001,5,Central New York,Onondaga,4900,3890000
2001,5,Finger Lakes,Ontario,1000,840000
2001,5,Hudson Valley,Orange,2200,2040000
2001,5,Finger Lakes,Orleans,500,400000
2001,5,Central New York,Oswego,2000,1530000
2001,5,Mohawk Valley,Otsego,600,400000
2001,5,Out-of-State Resident,Out-of-State,17300,21060000
2001,5,Hudson Valley,Putnam,600,670000
2001,5,New York City,Queens,20700,20130000
2001,5,Capital,Rensselaer,1300,1130000
2001,5,New York City,Richmond,3600,3880000
2001,5,Hudson Valley,Rockland,1600,1750000
2001,5,Capital,Saratoga,1600,1370000
2001,5,Capital,Schenectady,1000,880000
2001,5,Mohawk Valley,Schoharie,200,170000
2001,5,Southern Tier,Schuyler,400,210000
2001,5,Finger Lakes,Seneca,300,250000
2001,5,Southern Tier,Steuben,1400,1100000
2001,5,North Country,St. Lawrence,2000,1470000
2001,5,Long Island,Suffolk,11700,12210000
2001,5,Hudson Valley,Sullivan,700,570000
2001,5,Southern Tier,Tioga,600,390000
2001,5,Southern Tier,Tompkins,600,360000
2001,5,Hudson Valley,Ulster,1400,1150000
2001,5,Unknown Geography,Unknown,1500,1610000
2001,5,Capital,Warren,800,480000
2001,5,Capital,Washington,700,430000
2001,5,Finger Lakes,Wayne,1200,960000
2001,5,Hudson Valley,Westchester,6600,7140000
2001,5,Finger Lakes,Wyoming,600,420000
2001,5,Finger Lakes,Yates,200,140000
2001,4,Capital,Albany,2300,2110000
2001,4,Western New York,Allegany,800,680000
2001,4,New York City,Bronx,13900,11680000
2001,4,Southern Tier,Broome,2400,1920000
2001,4,Western New York,Cattaraugus,1800,1290000
2001,4,Central New York,Cayuga,1300,1000000
2001,4,Western New York,Chautauqua,2900,1640000
2001,4,Southern Tier,Chemung,1400,960000
2001,4,Southern Tier,Chenango,800,710000
2001,4,North Country,Clinton,1200,1060000
2001,4,Capital,Columbia,500,470000
2001,4,Central New York,Cortland,800,700000
2001,4,Southern Tier,Delaware,600,490000
2001,4,Hudson Valley,Dutchess,2000,1850000
2001,4,Western New York,Erie,14800,12090000
2001,4,North Country,Essex,800,670000
2001,4,North Country,Franklin,1200,1060000
2001,4,Mohawk Valley,Fulton,900,720000
2001,4,Finger Lakes,Genesee,1000,810000
2001,4,Capital,Greene,700,590000
2001,4,North Country,Hamilton,100,110000
2001,4,Mohawk Valley,Herkimer,1200,990000
2001,4,North Country,Jefferson,2600,2160000
2001,4,New York City,Kings,27500,23170000
2001,4,North Country,Lewis,900,980000
2001,4,Finger Lakes,Livingston,1000,790000
2001,4,Central New York,Madison,1200,1000000
2001,4,Finger Lakes,Monroe,8200,7360000
2001,4,Mohawk Valley,Montgomery,1200,910000
2001,4,Long Island,Nassau,10700,9810000
2001,4,New York City,New York,19200,19980000
2001,4,Western New York,Niagara,5100,4250000
2001,4,Mohawk Valley,Oneida,3400,2930000
2001,4,Central New York,Onondaga,5000,4330000
2001,4,Finger Lakes,Ontario,1400,1170000
2001,4,Hudson Valley,Orange,2700,2380000
2001,4,Finger Lakes,Orleans,800,600000
2001,4,Central New York,Oswego,2400,1940000
2001,4,Mohawk Valley,Otsego,1000,750000
2001,4,Out-of-State Resident,Out-of-State,17000,19670000
